# Design Lore entry index (all skills) — regenerate with `python3 lore.py index`
# id	prefix	skill	file	title	topic	tags
al-010	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Space Between	spacing	spacing,distribute,space-between,auto
al-011	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Negative Spacing and Individual Override	spacing	spacing,negative,overlap,override
al-012	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Hug Contents	sizing	sizing,hug,shrink
al-013	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Fill Container	sizing	sizing,fill,stretch,responsive
al-014	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Fixed Size	sizing	sizing,fixed,pixels
al-015	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Hug + Fill Combination Pattern	sizing	sizing,hug,fill,pattern,responsive
al-016	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Min and Max Width/Height	sizing	sizing,min,max,constraints,responsive
al-017	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Padding Configuration	padding	padding,spacing,uniform,independent
al-018	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	9-Point Alignment Grid	alignment	alignment,position,justify,center
al-019	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Align Self Override	alignment	alignment,self,override,individual
al-020	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Text Baseline Alignment	alignment	alignment,baseline,text,typography
al-021	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Absolute Position Within Auto Layout	absolute-position	absolute,position,float,overlay
al-022	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Navbar Pattern	patterns	pattern,navbar,navigation,header
al-023	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Card Component Pattern	patterns	pattern,card,component
al-024	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Form Layout Pattern	patterns	pattern,form,input,label
al-025	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Sidebar Layout Pattern	patterns	pattern,sidebar,layout,page
al-026	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Header-Content-Footer Pattern	patterns	pattern,page,layout,sticky-footer
al-027	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Grid Tracks and Fractional Units	grid	grid,tracks,fr,columns,rows
al-028	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Grid Cell Spanning	grid	grid,span,merge,colspan
al-029	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Freeform Layout Mode	freeform	freeform,free,position,2025
al-030	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Responsive Wrap Pattern	responsive	responsive,wrap,mobile,desktop,breakpoint
al-031	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Adaptive Text Container	responsive	responsive,text,min-max,flexible
al-032	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Common Spacing Values	values	values,spacing,padding,gap,tokens
al-033	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Rules: Groups, Spacers, and Fixed Sizes	tips	rules,groups,spacers,fixed,best-practice
al-034	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Shortcuts and Quick Actions	tips	tips,shortcuts,tricks,efficiency
al-035	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Negative Gap and Overlap Techniques	tips	tips,negative,overlap,stacking,avatars
al-036	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Responsive-First Layout Philosophy (Default Build Standard)	philosophy	philosophy,responsive,default,standard,build,cascade,resize,style
al-037	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Text Sizing Rule: Fill Container, Never Fixed	philosophy	philosophy,text,fill,sizing,rule,responsive,style
al-038	al	figma-autolayout	skill-figma-autolayout/lore/01-auto-layout.jsonl	Resize Cascade Checklist — Verify Before Handoff	philosophy	philosophy,checklist,resize,verify,handoff,responsive,style
al-039	al	figma-autolayout	skill-figma-autolayout/lore/01b-autolayout-advanced.jsonl	Redundant Nesting — Detection and Elimination	optimization	optimization,nesting,redundant,flatten,best-practice
al-040	al	figma-autolayout	skill-figma-autolayout/lore/01b-autolayout-advanced.jsonl	Auto Layout Hierarchy Optimization — Flatten Where Possible	optimization	optimization,hierarchy,flatten,performance,layers
al-041	al	figma-autolayout	skill-figma-autolayout/lore/01b-autolayout-advanced.jsonl	Single-Child Frame Anti-Pattern	optimization	optimization,single-child,anti-pattern,nesting,redundant
al-042	al	figma-autolayout	skill-figma-autolayout/lore/01b-autolayout-advanced.jsonl	Avoiding Same-Direction Nested Auto Layouts	optimization	optimization,direction,nesting,same-direction,flatten
al-043	al	figma-autolayout	skill-figma-autolayout/lore/01b-autolayout-advanced.jsonl	Dev Mode Output — How AL Choices Affect Generated CSS	optimization	optimization,dev-mode,css,code,handoff
al-044	al	figma-autolayout	skill-figma-autolayout/lore/01b-autolayout-advanced.jsonl	Common Auto Layout Mistakes — Diagnosis and Fixes	optimization	optimization,mistakes,fixes,debugging,anti-patterns
al-045	al	figma-autolayout	skill-figma-autolayout/lore/01b-autolayout-advanced.jsonl	Slots in Figma — How They Work	slots	slots,2025,components,placeholder,custom-content
al-046	al	figma-autolayout	skill-figma-autolayout/lore/01b-autolayout-advanced.jsonl	Slots and Auto Layout — Sizing and Interaction	slots	slots,2025,auto-layout,sizing,fill,hug
al-047	al	figma-autolayout	skill-figma-autolayout/lore/01b-autolayout-advanced.jsonl	Slots vs Instance Swap Properties — When to Use Each	slots	slots,instance-swap,components,properties,decision
al-048	al	figma-autolayout	skill-figma-autolayout/lore/01b-autolayout-advanced.jsonl	Building a Component with a Slot — Step-by-Step	slots	slots,2025,recipe,workflow,components
al-049	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Button AL Structure — All Variants Optimized	recipe	button,recipe,component,sizing,padding,icon,full-width
al-050	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Input Field AL Structure — Input Frame Only	recipe	input,recipe,component,sizing,placeholder,icon,field
al-051	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Form Field Group — Label + Input + Helper Text	recipe	form,field,label,helper,error,recipe,group,vertical
al-052	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Checkbox and Radio Button AL Structure	recipe	checkbox,radio,recipe,component,label,selection,control
al-053	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Badge, Tag, and Chip AL Structure	recipe	badge,tag,chip,recipe,component,pill,sizing
al-054	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	List Item AL Structure — Icon + Content + Action	recipe	list,list-item,recipe,component,avatar,trailing,action
al-055	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Modal and Dialog AL Structure	recipe	modal,dialog,recipe,component,overlay,scroll,header,footer
al-056	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Icon Button AL Structure	recipe	icon-button,recipe,component,touch-target,fixed,sizing
al-057	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Alert and Banner AL Structure	recipe	alert,banner,notification,recipe,component,icon,action
al-058	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Toggle / Switch AL Structure	recipe	toggle,switch,recipe,component,boolean,interactive
al-059	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Bottom Navigation Bar — Mobile AL Structure	recipe	bottom-nav,navigation,mobile,recipe,tab-bar,ios,android
al-060	al	figma-autolayout	skill-figma-autolayout/lore/01c-component-recipes.jsonl	Avatar with Status Badge — Absolute Position Pattern	recipe	avatar,badge,status,absolute,recipe,component,overlap
fp-001	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Figma's Prototyping Model — Hotspot, Connection, Destination	prototyping-model	figma,prototyping,interactions,fundamentals
fp-002	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Flows and Starting Points — Structuring a Prototype	flows-starting-points	figma,prototyping,flows,starting-points,organisation
fp-003	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Complete Trigger Reference — All 12 Figma Prototype Triggers	triggers-complete	figma,prototyping,triggers,reference
fp-004	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Choosing the Right Trigger — Decision Rules	trigger-selection	figma,prototyping,triggers,interaction-design,decision-rules
fp-005	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Complete Action Reference — All 15 Figma Prototype Actions	actions-complete	figma,prototyping,actions,reference
fp-006	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Navigate To vs Change To — The Most Consequential Choice	navigate-vs-change-to	figma,prototyping,actions,interactive-components,handoff
fp-007	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Prototype History, Back, and Swap Overlay	history-and-back	figma,prototyping,history,overlays,back
fp-008	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Overlays — Positions, Backgrounds, and Dismissal	overlays	figma,prototyping,overlays,modals,bottom-sheet
fp-009	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Overlay or Navigate? A Decision Rule	overlay-vs-navigate	figma,prototyping,overlays,navigation,decision-rules
fp-010	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Scroll and Overflow Behaviour	scroll-overflow	figma,prototyping,scroll,overflow,carousel
fp-011	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Scroll With Parent, Fixed, and Sticky	scroll-position	figma,prototyping,fixed,sticky,scroll
fp-012	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Preserve Scroll Position — And When It Lies	preserve-scroll	figma,prototyping,scroll,state,shopify
fp-013	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Scroll To — In-Page Navigation	scroll-to	figma,prototyping,scroll-to,anchor-navigation,landing-page
fp-014	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Prototype Device, Orientation, and Background	device-background	figma,prototyping,device,presentation,responsive
fp-015	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Presentation View and Sharing Prototypes	presentation-view	figma,prototyping,presentation,sharing,testing
fp-016	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Video and Audio in Prototypes	video-audio	figma,prototyping,video,media,shopify
fp-017	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Animated GIFs and Imported Motion	gifs-and-lottie	figma,prototyping,gif,lottie,motion
fp-018	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Prototype Performance — Keeping It Playable	prototype-performance	figma,prototyping,performance,optimisation,testing
fp-019	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Hotspot Craft — Size, Invisibility, and Placement	hotspot-craft	figma,prototyping,hotspots,touch-targets,components
fp-020	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Connection Hygiene and Prototype Maintenance	connection-hygiene	figma,prototyping,maintenance,hygiene,organisation
fp-021	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Prototype Fidelity — Match the Build to the Question	fidelity-ladder	prototyping,fidelity,research,strategy
fp-022	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Prototype the Riskiest Assumption First	riskiest-assumption	prototyping,strategy,research,risk
fp-023	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Prototypes in Usability Testing — What Breaks	testing-with-prototypes	prototyping,usability-testing,research,methods
fp-024	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Prototype Anti-Patterns	prototype-antipatterns	figma,prototyping,anti-patterns,critique
fp-025	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Accessibility in Prototypes — What You Can and Cannot Test	prototype-accessibility	figma,prototyping,accessibility,wcag,annotations
fp-026	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Handing Off a Prototype — What Engineers Actually Need	prototype-handoff	figma,prototyping,handoff,dev-mode,specification
fp-027	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Interactions in Library Components	library-interactions	figma,prototyping,components,libraries,design-system
fp-028	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Prototype QA Checklist — Before You Share It	prototype-qa-checklist	figma,prototyping,qa,checklist
fp-029	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	When to Stop Prototyping in Figma	when-to-leave-figma	prototyping,strategy,code,limits
fp-030	fp	figma-prototyping	skill-figma-prototyping/lore/34-figma-prototyping-core.jsonl	Prototypes for Stakeholders vs Prototypes for Testing	stakeholder-prototypes	prototyping,stakeholders,testing,strategy
ft-001	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Complete Transition Reference — All Figma Prototype Animations	transitions-complete	figma,prototyping,transitions,animation,reference
ft-002	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Which Transition Means What	transition-semantics	prototyping,transitions,interaction-design,craft
ft-003	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Smart Animate — How Matching Actually Works	smart-animate-matching	figma,smart-animate,transitions,layer-naming
ft-004	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Smart Animate — Supported and Unsupported Properties	smart-animate-properties	figma,smart-animate,properties,limitations
ft-005	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Easing Presets — All Eight Bezier Curves	easing-presets	figma,easing,animation,motion,reference
ft-006	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Spring Animations — Presets and Custom Physics	spring-presets	figma,spring,easing,animation,motion,handoff
ft-007	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Duration — Numbers That Actually Work	duration-craft	animation,duration,motion,craft
ft-008	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Smart Animate Recipes — Common Effects	smart-animate-recipes	figma,smart-animate,recipes,patterns
ft-009	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Debugging a Transition That Won't Animate	transition-debugging	figma,smart-animate,debugging,troubleshooting
ft-010	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Motion Restraint — When Not to Animate	motion-restraint	motion,interaction-design,restraint,critique
ft-011	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Choreography — Coordinating Multiple Elements	choreography	motion,choreography,stagger,animation
ft-012	ft	figma-prototyping	skill-figma-prototyping/lore/35-figma-transitions-motion.jsonl	Motion Expectations by Platform	cross-platform-motion	motion,platform,ios,android,web,shopify,crypto
fa-001	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Advanced Prototyping — Variables, Conditionals, Expressions	advanced-prototyping-overview	figma,variables,conditionals,expressions,prototyping
fa-002	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Variable Types and What Each Is For	variable-types	figma,variables,types,binding,tokens
fa-003	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	The Set Variable Action	set-variable	figma,variables,set-variable,expressions
fa-004	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Expression Syntax — Complete Reference	expressions-syntax	figma,expressions,syntax,reference,variables
fa-005	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Conditionals — If/Else Branching in Prototypes	conditionals	figma,conditionals,logic,validation,prototyping
fa-006	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Variable Modes in Prototypes — Theming and Locale Switching	variable-modes-prototypes	figma,variable-modes,theming,dark-mode,design-system,localisation
fa-007	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Interactive Components — Building Stateful Components	interactive-components	figma,interactive-components,variants,components,state
fa-008	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Variables + Interactive Components — The Combination That Scales	variables-plus-components	figma,variables,interactive-components,patterns,shopify,crypto
fa-009	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Prototyping Real Text Input	text-input-prototypes	figma,variables,forms,text-input,validation,testing
fa-010	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Modelling State Before You Build	state-modelling	figma,variables,state-machine,modelling,handoff
fa-011	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Advanced Prototype Recipes — Variables and Conditionals	advanced-prototype-recipes	figma,recipes,variables,conditionals,shopify,crypto
fa-012	fa	figma-prototyping	skill-figma-prototyping/lore/36-figma-advanced-prototyping.jsonl	Where Variables and Conditionals Run Out	advanced-prototype-limits	figma,variables,limits,code,strategy
fm-001	fm	figma-prototyping	skill-figma-prototyping/lore/37-figma-motion.jsonl	Figma Motion — Native Timeline Animation in Figma Design	figma-motion-overview	figma,figma-motion,timeline,animation,keyframes
fm-002	fm	figma-prototyping	skill-figma-prototyping/lore/37-figma-motion.jsonl	The Motion Timeline — Mechanics	motion-timeline	figma,figma-motion,timeline,keyframes,collaboration
fm-003	fm	figma-prototyping	skill-figma-prototyping/lore/37-figma-motion.jsonl	Animation Styles — Motion as a Reusable Style	animation-styles	figma,figma-motion,animation-styles,design-system,motion-tokens,variables
fm-004	fm	figma-prototyping	skill-figma-prototyping/lore/37-figma-motion.jsonl	Figma Motion or Prototyping? A Decision Rule	motion-vs-prototyping	figma,figma-motion,prototyping,workflow,decision-rules
fm-005	fm	figma-prototyping	skill-figma-prototyping/lore/37-figma-motion.jsonl	Figma Motion — Export and Developer Handoff	motion-export-handoff	figma,figma-motion,handoff,dev-mode,export,mcp
fm-006	fm	figma-prototyping	skill-figma-prototyping/lore/37-figma-motion.jsonl	Figma Motion Plugin API — Automating Animation	motion-plugin-api	figma,figma-motion,plugin-api,automation,reference
fm-007	fm	figma-prototyping	skill-figma-prototyping/lore/37-figma-motion.jsonl	Authoring an Animation in Figma Motion — Practical Order	motion-authoring-workflow	figma,figma-motion,workflow,craft,process
fm-008	fm	figma-prototyping	skill-figma-prototyping/lore/37-figma-motion.jsonl	Using the Figma Agent for Motion	motion-agent	figma,figma-motion,ai,agent,workflow
fm-009	fm	figma-prototyping	skill-figma-prototyping/lore/37-figma-motion.jsonl	Motion and Interaction in Figma Sites	motion-figma-sites	figma,figma-sites,web,scroll-animation,marketing-site
fm-010	fm	figma-prototyping	skill-figma-prototyping/lore/37-figma-motion.jsonl	Reviewing Motion — What to Look For	motion-review	motion,critique,review,accessibility
ms-001	ms	figma-prototyping	skill-figma-prototyping/lore/38-motion-system-handoff.jsonl	Motion as a Token Layer, Not a Collection of Animations	motion-system-why	motion,design-system,tokens,governance
ms-002	ms	figma-prototyping	skill-figma-prototyping/lore/38-motion-system-handoff.jsonl	Duration Tokens — A Working Scale	duration-tokens	motion,duration,tokens,design-system
ms-003	ms	figma-prototyping	skill-figma-prototyping/lore/38-motion-system-handoff.jsonl	Easing Tokens — Named Curves and Their Semantics	easing-tokens	motion,easing,tokens,design-system,figma
ms-004	ms	figma-prototyping	skill-figma-prototyping/lore/38-motion-system-handoff.jsonl	Reduced Motion — A System-Level Requirement	reduced-motion	motion,accessibility,reduced-motion,wcag,tokens
ms-005	ms	figma-prototyping	skill-figma-prototyping/lore/38-motion-system-handoff.jsonl	Motion Performance — What Is Cheap and What Is Not	motion-performance	motion,performance,web,core-web-vitals,engineering
ms-006	ms	figma-prototyping	skill-figma-prototyping/lore/38-motion-system-handoff.jsonl	Mapping Figma Motion to Code	motion-code-mapping	motion,code,css,framer-motion,handoff,shopify
ms-007	ms	figma-prototyping	skill-figma-prototyping/lore/38-motion-system-handoff.jsonl	Motion Spec Template — What to Hand Over	motion-spec-template	motion,handoff,specification,documentation,template
ms-008	ms	figma-prototyping	skill-figma-prototyping/lore/38-motion-system-handoff.jsonl	Motion Personality — Making Motion Say Something	motion-personality	motion,brand,personality,shopify,crypto,ai
ms-009	ms	figma-prototyping	skill-figma-prototyping/lore/38-motion-system-handoff.jsonl	Motion Critique Checklist	motion-critique-checklist	motion,critique,checklist,accessibility,review
pr-001	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Draggable Bottom Sheet with Detents	recipe-bottom-sheet	figma,recipe,bottom-sheet,overlay,mobile,drag
pr-002	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Toast with Auto-Dismiss	recipe-toast	figma,recipe,toast,after-delay,notification
pr-003	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Shopify PDP Variant Picker with Live Price and Availability	recipe-shopify-pdp	figma,recipe,shopify,pdp,variants,variables,ecommerce
pr-004	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Cart Drawer That Stays Consistent Everywhere	recipe-cart-drawer	figma,recipe,shopify,cart,overlay,variables,ecommerce
pr-005	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Filter Panel with Applied State and Preserved Scroll	recipe-filters	figma,recipe,shopify,filters,scroll,preserve-scroll,ecommerce
pr-006	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Multi-Step Form with Real Validation States	recipe-multistep-form	figma,recipe,forms,validation,variables,conditionals
pr-007	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Wallet Connect Flow with Signing States	recipe-wallet-connect	figma,recipe,crypto,web3,wallet,transaction,overlay
pr-008	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — AI Feature with Honest Latency and Failure	recipe-ai-response	figma,recipe,ai,latency,error-states,prototyping
pr-009	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Live Theme Toggle Across a Whole Prototype	recipe-theme-toggle	figma,recipe,variable-modes,dark-mode,design-system,theming
pr-010	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Skeleton to Content Transition	recipe-skeleton-loading	figma,recipe,loading,skeleton,smart-animate,performance
pr-011	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Onboarding Carousel with Drag and Progress	recipe-onboarding-carousel	figma,recipe,onboarding,carousel,push,drag,mobile
pr-012	pr	figma-prototyping	skill-figma-prototyping/lore/39-prototype-recipes.jsonl	Recipe — Building a Complete State Inventory Frame Set	recipe-state-inventory	figma,recipe,states,empty-state,error-states,critique,method
cf-001	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	Crypto & Web3 UX — Core Challenges & Design Philosophy	crypto-ux-core-challenges	crypto,web3,ux,philosophy,challenges,trust
cf-002	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	Crypto Platform Onboarding — KYC, Verification & First-Run UX	crypto-onboarding-ux	onboarding,kyc,crypto,verification,first-run,ux
cf-003	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	Crypto Exchange Trading Interface — UX Patterns & Information Hierarchy	crypto-exchange-trading-ux	exchange,trading,ux,order-book,chart,crypto
cf-004	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	Crypto Wallet UX — Self-Custody, Seed Phrases & Key Management	crypto-wallet-ux	wallet,seed-phrase,self-custody,defi,ux,security
cf-005	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	Fiat On-Ramp & Off-Ramp UX — Converting Between Fiat and Crypto	onramp-offramp-ux	on-ramp,off-ramp,fiat,crypto,ux,payments,conversion
cf-006	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	DeFi Platform UX — Protocols, Liquidity & Decentralised Finance Interfaces	defi-ux-patterns	defi,protocols,gas,slippage,ux,web3,liquidity
cf-007	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	Fintech App UX — Banking, Payments & Financial Dashboard Design	fintech-app-ux	fintech,banking,payments,dashboard,ux,trust,onboarding
cf-008	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	Investment & Portfolio Platform UX — Data Display, Risk Communication & Trust	investment-portfolio-ux	investment,portfolio,ux,data-visualisation,risk,fintech
cf-009	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	Credit Card & Card Product UX — Fintech Card Interface Patterns	credit-card-ux	credit-card,card-ux,fintech,revolut,apple-card,rewards,spending
cf-010	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	Crypto & Fintech Trust Signals — Security UX & Building User Confidence	crypto-trust-security-ux	trust,security,crypto,fintech,compliance,ux,ftx
cf-011	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	Crypto & Fintech Error States — High-Stakes Error Design	crypto-error-states	error-states,ux,crypto,fintech,error-prevention,feedback
cf-012	cf	industry	skill-industry/lore/24-crypto-fintech-ux.jsonl	WalletConnect & dApp Connection UX — Web3 Authentication Patterns	defi-wallet-connect-ux	walletconnect,defi,web3,authentication,ux,dapp,connection
ly-001	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Layout First Principles — What a Layout Is Doing	layout-first-principles	layout,composition,first-principles,hierarchy
ly-002	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Grid Systems — Choosing and Specifying One	grid-systems	layout,grid,columns,responsive,figma
ly-003	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Measure, Rhythm, and Reading	measure-and-reading	layout,typography,measure,rhythm,spacing,readability
ly-004	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Whitespace — Active, Not Leftover	whitespace	layout,whitespace,density,emphasis,composition
ly-005	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Alignment and Optical Adjustment	alignment-and-optics	layout,alignment,optical,icons,typography,craft
ly-006	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Responsive Strategy — Deciding How Layouts Change	responsive-strategy	layout,responsive,breakpoints,mobile,tables
ly-007	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Above the Fold — What It Is Actually For	above-the-fold	layout,above-the-fold,landing-page,conversion,hero
ly-008	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Section Rhythm — Structuring a Long Page	section-rhythm	layout,landing-page,sections,rhythm,marketing-site,conversion
ly-009	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Page Archetype — Landing and Marketing Page	archetype-landing	layout,landing-page,archetype,marketing-site,conversion
ly-010	ly	layout	skill-layout/lore/43-layout-systems.jsonl	Page Archetype — Product Detail Page	archetype-pdp	layout,pdp,archetype,ecommerce,shopify,conversion
